dt,channel,username,message,toxic,severe_toxic,obscene,threat,insult,indentity_hate
2020-10-25 09:21:22,danucd,scoooorpiooon,Jammies Jammies,0,0,0,0,0,0
2020-10-25 09:21:22,danucd,tbumblebee,danucdDance danucdBanana danucdDance danucdBanana danucdDance danucdBanana danucdDance danucdBanana danucdDance danucdBanana,0,0,0,0,0,0
2020-10-25 09:21:23,danucd,urieurie,gigi,0,0,0,0,0,0
2020-10-25 09:21:24,danucd,mylimas7,danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana,0,0,0,0,0,0
2020-10-25 09:21:26,danucd,alankurd1sh,i love you more than my gf u r my friend,0,0,0,0,0,0
2020-10-25 09:21:26,danucd,azeegame,danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdDance2 danucdDance2 danucdDance2 danucdDance2 danucdDance2 danucdHolySnap,0,0,0,0,0,0
2020-10-25 09:21:30,danucd,adooool18,!g2*2,0,0,0,0,0,0
2020-10-25 09:21:31,danucd,sacs40,GG'ssssss,0,0,0,0,0,0
2020-10-25 09:21:32,danucd,jrrod91,danucdBanana PogChamp danucdWinner danucdBanana PogChamp danucdWinner danucdBanana PogChamp danucdWinner danucdBanana PogChamp danucdWinner danucdBanana PogChamp danucdWinner danucdBanana PogChamp danucdWinner danucdBanana PogChamp danucdWinner danucdBanana PogChamp danucdWinner danucdBanana PogChamp danucdWinner danucdBanana PogChamp danucdWinner,0,0,0,0,0,0
2020-10-25 09:21:33,danucd,saspisasbot2,Please chat only in English here,0,0,0,0,0,0
2020-10-25 09:21:35,danucd,pinicl3,Jammies forsenPls BoneZone Jammies forsenPls catJAM Clap catJAM forsenPls Jammies BoneZone Jammies forsenPls Jammies,0,0,0,0,0,0
2020-10-25 09:21:37,danucd,antwon4456,chocotGG chocotGG chocotGG chocotGG chocotGG chocotGG chocotGG chocotGG,0,0,0,0,0,0
2020-10-25 09:21:39,danucd,dev1lhunt3r_,NotLikeThis danucdFacepalm chat,0,0,0,0,0,0
2020-10-25 09:21:39,danucd,tbumblebee,danucdNice danucdBanana danucdNice danucdBanana danucdNice danucdBanana danucdNice danucdBanana danucdNice danucdBanana danucdNice danucdBanana danucdNice danucdBanana,0,0,0,0,0,0
2020-10-25 09:21:42,danucd,palesoldier,@GougyCroissantKiller you don't play today... LUL,0,0,0,0,0,0
2020-10-25 09:21:46,danucd,mylimas7,danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana danucdBanana,0,0,0,0,0,0
2020-10-25 09:21:46,danucd,dev1lhunt3r_,LUL LUL LUL,0,0,0,0,0,0
2020-10-25 09:21:46,danucd,sacs40,Its banana army Dana,0,0,0,0,0,0
2020-10-25 09:21:50,danucd,zwanzigvorsechs,danucdGun danucdDanu danucdGun,0,0,0,0,0,0
2020-10-25 09:21:53,danucd,sacs40,always behind you,0,0,0,0,0,0
2020-10-25 09:21:53,danucd,mazhar_abeer,!wins,0,0,0,0,0,0
2020-10-25 09:21:53,danucd,pinicl3,danucdDance2 danucdDance danucdDance2 danucdDance danucdDance2 danucdDance danucdDance2 danucdDance danucdDance2 danucdDance,0,0,0,0,0,0
2020-10-25 09:21:53,danucd :ACTION Wins Today,saspisasbot2, 3,0,0,0,0,0,0
2020-10-25 09:21:55,danucd,sacs40,Support always,0,0,0,0,0,0
2020-10-25 09:21:56,danucd,jrrod91,Dream team danucdWinner PogChamp danucdWinner PogChamp danucdWinner PogChamp danucdWinner PogChamp danucdWinner PogChamp danucdWinner PogChamp danucdWinner PogChamp danucdWinner PogChamp danucdWinner PogChamp danucdWinner PogChamp danucdWinner danucdNewSub PogChamp danucdNewSub PogChamp,0,0,0,0,0,0
2020-10-25 09:21:58,danucd,mylimas7,@sacs40 danucdHi,0,0,0,0,0,0
2020-10-25 09:22:00,danucd,pinicl3,danucdBanana danucdWinner danucdBanana danucdWinner danucdBanana danucdWinner,0,0,0,0,0,0
2020-10-25 09:22:02,danucd,enigmamark,catJAM thank you for the chicken you toxicano PogChamp,0,0,0,0,0,0
2020-10-25 09:22:06,danucd,bolddark,Good old battleground man SingsNote SingsNote SingsNote,0,0,0,0,0,0
2020-10-25 09:22:08,danucd,zwanzigvorsechs,danucdHOP,0,0,0,0,0,0
2020-10-25 09:22:11,danucd,dev1lhunt3r_,danucdWinner danucdWinner,0,0,0,0,0,0
2020-10-25 09:22:14,danucd,saspisasbot2,A giveaway for: game has started! Subscribers can Join!,0,0,0,0,0,0
2020-10-25 09:22:14,danucd,durinder_singh,danucdSaspisas,0,0,0,0,0,0
2020-10-25 09:22:16,danucd,saspisasbot2,[Entry Cost: 0] - Type !g4 to join!,0,0,0,0,0,0
2020-10-25 09:22:20,danucd,msroselyn,!g4,0,0,0,0,0,0
2020-10-25 09:22:20,danucd,gougycroissantkiller,"@PaleSoldier no, the level is so low LUL",0,0,0,0,0,0
2020-10-25 09:22:21,danucd,xhenniii,!g4,0,0,0,0,0,0
2020-10-25 09:22:21,danucd,trophykar,~!G4,0,0,0,0,0,0
2020-10-25 09:22:21,danucd,tbumblebee,@GougyCroissantKiller danucdHi danucdRespect <3 danucdBukulove,0,0,0,0,0,0
2020-10-25 09:22:23,danucd,smirnofsoldier,!g4,0,0,0,0,0,0
2020-10-25 09:22:23,danucd,adooool18,!g4,0,0,0,0,0,0
2020-10-25 09:22:23,danucd,hype94,!g4,0,0,0,0,0,0
2020-10-25 09:22:23,danucd,mylimas7,!g4,0,0,0,0,0,0
2020-10-25 09:22:26,danucd,iamtechkat,!g4,0,0,0,0,0,0
2020-10-25 09:22:26,danucd,yoohhoo,!g4,0,0,0,0,0,0
2020-10-25 09:22:27,danucd,whiskeybri,!g4,0,0,0,0,0,0
2020-10-25 09:22:28,danucd,fattiglassie,@DanucD @EnigmaMark @bob_sled_ Gigis baktubak danucdRespect danucdBack2back danucdTwitchPrime,0,0,0,0,0,0
2020-10-25 09:22:29,danucd,enigmamark,!g4 Kappa,0,0,0,0,0,0
2020-10-25 09:22:29,danucd,urieurie,!g4,0,0,0,0,0,0
2020-10-25 09:22:30,danucd,gougycroissantkiller,!g4,0,0,0,0,0,0
2020-10-25 09:22:30,danucd,trophykar,!g4,0,0,0,0,0,0
2020-10-25 09:22:31,danucd,llreap3rli,!g4,0,0,0,0,0,0
2020-10-25 09:22:32,danucd,mylimas7,danucdHide,0,0,0,0,0,0
2020-10-25 09:22:36,danucd,back2back_chickendinner,lmiDab lmiDab lmiDab,0,0,0,0,0,0
2020-10-25 09:22:37,danucd,antwon4456,your awesome,0,0,0,0,0,0
2020-10-25 09:22:37,danucd,btzxan,!g4,0,0,0,0,0,0
2020-10-25 09:22:38,danucd,sacs40,Bananassssssss Army Guys,0,0,0,0,0,0
2020-10-25 09:22:38,danucd,officialfitoto,!g4,0,0,0,0,0,0
2020-10-25 09:22:39,danucd,adooool18,danucdGun_HF danucdDanu danucdGun,0,0,0,0,0,0
2020-10-25 09:22:39,danucd,iamtechkat,peepoSax catJAM peepoSax catJAM peepoSax catJAM peepoSax catJAM peepoSax catJAM peepoSax catJAM peepoSax catJAM peepoSax catJAM peepoSax catJAM peepoSax catJAM peepoSax catJAM peepoSax catJAM peepoSax catJAM peepoSax catJAM peepoSax catJAM peepoSax catJAM peepoSax catJAM,0,0,0,0,0,0
2020-10-25 09:22:42,danucd,channyeinkt,g4,0,0,0,0,0,0
2020-10-25 09:22:43,danucd,hamitcankilic,gi for,0,0,0,0,0,0
2020-10-25 09:22:44,danucd,mmucahitt,!g4,0,0,0,0,0,0
2020-10-25 09:22:45,danucd,twitch_den21,!g4,0,0,0,0,0,0
2020-10-25 09:22:46,danucd,pisssniper,Which TICKET ??,0,0,0,0,0,0
2020-10-25 09:22:47,danucd,gougycroissantkiller,@tbumblebee Hallu <3,0,0,0,0,0,0
2020-10-25 09:22:48,danucd,pleasedonatettv,!g4,0,0,0,0,0,0
2020-10-25 09:22:48,danucd,javotv_,5g,0,0,0,0,0,0
2020-10-25 09:22:49,danucd,hamitcankilic,!gameg chat,0,0,0,0,0,0
2020-10-25 09:22:49,danucd,saspisasbot2,ACTION chat If you want to participate in the PUBG Giveaway Games with Danu you must: 1) Be a subscriber 2) PC only 3) Have PUBG Open & Ready to play instantly - Thank You,0,0,0,0,0,0
2020-10-25 09:22:53,danucd,synnbrex,hiiiii danucd how r u,0,0,0,0,0,0
2020-10-25 09:22:55,danucd,palesoldier,@HamitCanKilic LUL,0,0,0,0,0,0
2020-10-25 09:23:03,danucd,llreap3rli,!g4,0,0,0,0,0,0
2020-10-25 09:23:03,danucd,durinder_singh,G for Gamer danucdGang,0,0,0,0,0,0
2020-10-25 09:23:03,danucd,markeydmark,PowerUpL danucdDanu danucdGun,0,0,0,0,0,0
2020-10-25 09:23:05,danucd,adooool18,dana went to nsrP,0,0,0,0,0,0
2020-10-25 09:23:07,danucd,pisssniper,!g4,0,0,0,0,0,0
2020-10-25 09:23:07,danucd,tbumblebee,!g4,0,0,0,0,0,0
2020-10-25 09:23:08,danucd,adooool18,Kappa,0,0,0,0,0,0
2020-10-25 09:23:10,danucd,hamitcankilic,!hop,0,0,0,0,0,0
2020-10-25 09:23:11,danucd,iamtechkat,RodKat squad DomPogey,0,0,0,0,0,0
2020-10-25 09:23:12,danucd,hamitcankilic,danucdPRAY,0,0,0,0,0,0
2020-10-25 09:23:12,danucd,scoooorpiooon,danucdChair,0,0,0,0,0,0
2020-10-25 09:23:17,danucd,thibloki,!hop,0,0,0,0,0,0
2020-10-25 09:23:21,danucd,jrrod91,Hi danucdChair danucdHi,0,0,0,0,0,0
2020-10-25 09:23:22,danucd,officialfitoto,!g4,0,0,0,0,0,0
2020-10-25 09:23:24,danucd,zwanzigvorsechs,danucdChair danucdChair danucdChair,0,0,0,0,0,0
2020-10-25 09:23:27,danucd,jrrod91,@hamitcankilic danucdUnlucko,0,0,0,0,0,0
2020-10-25 09:23:29,danucd,liquidnips,daphVaN,0,0,0,0,0,0
2020-10-25 09:23:30,danucd,hamitcankilic,!snap,0,0,0,0,0,0
2020-10-25 09:23:31,danucd,saspisasbot2,"@HamitCanKilic, This item is on cooldown",0,0,0,0,0,0
2020-10-25 12:34:09,tgltn,ameralmisehal,Even with m4!!! They changed bullets velocity and reload!! Y would they change the reload speed?,0,0,0,0,0,0
2020-10-25 12:34:10,tgltn,cinnova,Vectorhunter007 tglWtf,0,0,0,0,0,0
2020-10-25 12:34:11,tgltn,chickenlite,still 2 tap head?,0,0,0,0,0,0
2020-10-25 12:34:27,tgltn,iam_gh0st,yeye best of luck SimplyMatthias woolyLove,0,0,0,0,0,0
2020-10-25 12:34:34,tgltn,sc0obymy,BloodTrail oh,0,0,0,0,0,0
2020-10-25 12:34:36,tgltn,atops,ahh babe i lav u explaining this,0,0,0,0,0,0
2020-10-25 12:34:47,tgltn,vectorhunter007,i mean there are chinese who are in US or Canada who play pubg though,0,0,0,0,0,0
2020-10-25 12:34:52,tgltn,m1r4ge_nl,Tig play random?,0,0,0,0,0,0
2020-10-25 12:35:02,tgltn,coachc0n,@iam_gh0st,0,0,0,0,0,0
2020-10-25 12:35:02,tgltn,dirty230,They just luv you,0,0,0,0,0,0
2020-10-25 12:35:08,tgltn,cinnova,CoachC0N SimpSign yeah tell him,0,0,0,0,0,0
2020-10-25 12:35:09,tgltn,alb_40lg,@M1R4GE_NL ranked squads ASIA,0,0,0,0,0,0
2020-10-25 12:35:10,tgltn,ryydo,layman88 died,0,0,0,0,0,0
2020-10-25 12:35:14,tgltn,zibabadoo,CoachC0N brkYEP,0,0,0,0,0,0
2020-10-25 12:35:19,tgltn,thithtookhing,where u live now?,0,0,0,0,0,0
2020-10-25 12:35:20,tgltn,coachc0n,rawryyLaugh @cinnova,0,0,0,0,0,0
2020-10-25 12:35:21,tgltn,shocknomadic,how are you supposed to shut mouth and talk at the same time you Pepega @CoachC0N,0,0,0,0,0,0
2020-10-25 12:35:31,tgltn,monikasboytoy,@PINGLTN,0,0,0,0,0,0
2020-10-25 12:35:33,tgltn,vectorhunter007,that chinese guy def luvs you,0,0,0,0,0,0
2020-10-25 12:35:36,tgltn,side_ioga,tglREE tglREE tglREE tglREE tglREE tglREE lets goooo,0,0,0,0,0,0
2020-10-25 12:35:37,tgltn,coachc0n,@shocknomadic that's the point tgl5Head,0,0,0,0,0,0
2020-10-25 12:35:41,tgltn,peaceblues,!mouse,0,0,0,0,0,0
2020-10-25 12:35:42,tgltn,nightbot,TTesports mouse with the hand cooling fan attachment,0,0,0,0,0,0
2020-10-25 12:35:42,tgltn,jean_axel_1997,are these chinese servers?,0,0,0,0,0,0
2020-10-25 12:35:44,tgltn,iam_gh0st,Cinnova you still bad at the game? CarlSmile,0,0,0,0,0,0
2020-10-25 12:35:51,tgltn,coachc0n,@zibabadoo brkYEP,0,0,0,0,0,0
2020-10-25 12:35:55,tgltn,fessn1,!settings,0,0,0,0,0,0
2020-10-25 12:35:55,tgltn,nightbot,https://specs.gg/tgltn,0,0,0,0,0,0
2020-10-25 12:35:57,tgltn,cinnova,iam_GH0ST YEP,0,0,0,0,0,0
2020-10-25 12:35:58,tgltn,kindolight,Hello from Russia champ),0,0,0,0,0,0
2020-10-25 12:36:13,tgltn,k1wsh,!subs,0,0,0,0,0,0
2020-10-25 12:36:13,tgltn,nightbot,2123 people are currently subscribed.,0,0,0,0,0,0
2020-10-25 12:36:15,tgltn,strawhat88pl,random squads right?,0,0,0,0,0,0
2020-10-25 12:36:17,tgltn,iam_gh0st,hell yeah Cinnova clibHyper,0,0,0,0,0,0
2020-10-25 12:36:19,tgltn,m1r4ge_nl,random players?!,0,0,0,0,0,0
2020-10-25 12:36:40,tgltn,danzousama,@strawhat88pl No that's his new mates,0,0,0,0,0,0
2020-10-25 12:36:40,tgltn,ryydo,yea he was in the game,0,0,0,0,0,0
2020-10-25 12:36:43,tgltn,bigl90sfunk,1st building nd you have your fav load out along with 2 gear. All maps need Vikendi loot minus the 3helm,0,0,0,0,0,0
2020-10-25 12:36:47,tgltn,cinnova,iam_GH0ST ive decided to embrace it and being bad is now my brand,0,0,0,0,0,0
2020-10-25 12:36:47,tgltn,crutch_,is this NA ranked? Kappa,0,0,0,0,0,0
2020-10-25 12:36:49,tgltn :holy shat. 190 ping,dirty_alex2z,dizzy_face:,0,0,0,0,0,0
2020-10-25 12:36:57,tgltn,vectorhunter007,the guy that said i luv you baby,0,0,0,0,0,0
2020-10-25 12:37:02,tgltn,yaameee,They know lol,0,0,0,0,0,0
2020-10-25 12:37:05,tgltn,fessn1,!nvidia,0,0,0,0,0,0
2020-10-25 12:37:09,tgltn,strmn_drow,why devs not listening to pros to improve this game..,0,0,0,0,0,0
2020-10-25 12:37:16,tgltn,ownage4222,I can help you translate chinese,0,0,0,0,0,0
2020-10-25 12:37:21,tgltn,amajuggler,"Nah bro, they vpn to YouTube",0,0,0,0,0,0
2020-10-25 12:37:23,tgltn,thithtookhing,The hardest server?:person_shrugging::male_sign_selector:,0,0,0,0,0,0
2020-10-25 12:37:23,tgltn,iam_gh0st,Pog Cinnova the bad bot pusher Kreygasm >>> rats,0,0,0,0,0,0
2020-10-25 12:37:24,tgltn,hasaki8869,alot decent player know you but they don't speak english,0,0,0,0,0,0
2020-10-25 12:37:27,tgltn,semipanic,randos?,0,0,0,0,0,0
2020-10-25 12:37:32,tgltn,inazumabreekv2,Haolo,0,0,0,0,0,0
2020-10-25 12:37:32,tgltn,amajuggler,You well known around AS and SEA,0,0,0,0,0,0
2020-10-25 12:37:38,tgltn,danzousama,@strmn_drow Because pros are 0.1% of the players,0,0,0,0,0,0
2020-10-25 12:37:39,tgltn,showleelm,m762,0,0,0,0,0,0
2020-10-25 12:37:40,tgltn,andy_0903,do u need762 ammo,0,0,0,0,0,0
2020-10-25 12:37:41,tgltn,ychen0715,you want beryl?,0,0,0,0,0,0
2020-10-25 12:37:42,tgltn,showleelm,do u want,0,0,0,0,0,0
2020-10-25 12:37:43,tgltn,kindolight,too nimaa,0,0,0,0,0,0
2020-10-25 12:37:44,tgltn,sc0obymy,m762,0,0,0,0,0,0
2020-10-25 12:37:49,tgltn,fessn1,!monitor,0,0,0,0,0,0
2020-10-25 12:37:50,tgltn,nightbot,Alienware AW2518H,0,0,0,0,0,0
2020-10-25 12:37:54,tgltn,l1zh1,m762,0,0,0,0,0,0
2020-10-25 12:37:57,tgltn,vectorhunter007,oh,0,0,0,0,0,0
2020-10-25 12:38:00,tgltn,hasaki8869,do you want m762 gun,0,0,0,0,0,0
2020-10-25 12:38:02,tgltn,murat_et,all chinese..,0,0,0,0,0,0
2020-10-25 12:38:03,tgltn,eagleflyfree12,Korean,0,0,0,0,0,0
2020-10-25 12:38:04,tgltn,matywww,Do you need 762,0,0,0,0,0,0
2020-10-25 12:38:06,tgltn,phoenix8901,m762 is beryl KEKW,0,0,0,0,0,0
2020-10-25 12:38:11,tgltn,l1zh1,Chinese,0,0,0,0,0,0
2020-10-25 12:38:14,tgltn,fonikos69,!monitorsettings,0,0,0,0,0,0
2020-10-25 12:38:16,tgltn,eagleflyfree12,they are Korean,0,0,0,0,0,0
2020-10-25 12:38:16,tgltn,vectorhunter007,he said put a marker,0,0,0,0,0,0
2020-10-25 12:38:22,tgltn,iam_gh0st,where is cowffeeee,0,0,0,0,0,0
2020-10-25 12:38:31,tgltn,dgnunya,this is NA?,0,0,0,0,0,0
2020-10-25 12:38:32,tgltn,strmn_drow,yes but pros are the ones that know how to improve it,0,0,0,0,0,0
2020-10-25 12:38:32,tgltn,vini5trolle,he said he loves hentai,0,0,0,0,0,0
2020-10-25 12:38:32,tgltn,vectorhunter007,LOL they are def chinese,0,0,0,0,0,0
2020-10-25 12:38:34,tgltn,jkjkonly,random squad?,0,0,0,0,0,0
2020-10-25 12:38:52,tgltn,matywww,Ciao nee mud bee,0,0,0,0,0,0
2020-10-25 12:38:52,tgltn,therealyaboijustin,yo @TGLTN how did you get discord to open the other day when it was broken for you?,0,0,0,0,0,0
2020-10-25 12:38:55,tgltn,dgnunya,i swear i get more english speaking people on EU,0,0,0,0,0,0
2020-10-25 12:38:59,tgltn,keckzn,lol37 left p1,0,0,0,0,0,0
2020-10-25 12:39:00,tgltn,vinothan9,!TIME,0,0,0,0,0,0
2020-10-25 12:39:00,tgltn,jangjaemin0105,solquad gogo,0,0,0,0,0,0
2020-10-25 12:39:00,tgltn,nightbot,"October 25th 2020, 3:39:00 pm EDT GMT-04:00",0,0,0,0,0,0
2020-10-25 12:39:01,tgltn,podolski1098,thomas outfit was so cute,0,0,0,0,0,0
2020-10-25 12:39:08,tgltn,monikasboytoy,yo this dude is feisty,0,0,0,0,0,0
2020-10-25 12:39:12,tgltn,semipanic,Asian server or kor/jap,0,0,0,0,0,0
2020-10-25 12:39:27,tgltn,ameralmisehal,Good comms,0,0,0,0,0,0
2020-10-25 12:39:33,tgltn,ameralmisehal,With shots lol,0,0,0,0,0,0
2020-10-25 12:39:34,tgltn,amajuggler,LUL LUL SeemsGood,0,0,0,0,0,0
2020-10-25 12:39:36,tgltn,hasaki8869,toxic player,0,0,0,0,0,0
2020-10-25 12:39:53,tgltn,vectorhunter007,say NI HAO to them TGLTN,0,0,0,0,0,0
2020-10-25 12:40:11,tgltn,rotario,"they will loot until the last circle, typical",0,0,0,0,0,0
2020-10-25 12:40:14,tgltn,amajuggler,Say NI HOW SB,0,0,0,0,0,0
2020-10-25 12:40:16,tgltn,nightbot,Server commands other than /me are blocked.,0,0,0,0,0,0
2020-10-25 12:40:16,tgltn,jean_axel_1997,is there more cheaters in chinese servers?,0,0,0,0,0,0
2020-10-25 12:40:32,tgltn,beeeeealex,yes way more,0,0,0,0,0,0
2020-10-25 12:40:33,tgltn,vectorhunter007,Cheer100 try to say NI HAO to you teammate that might help LOL,0,0,0,0,0,0
2020-10-25 12:40:44,tgltn,lordthurisaz,"Finally got some of my IRL issues in order, think it's Tig'o'Clock! Been far too long since I been in here, lets go!",0,0,0,0,0,0
2020-10-25 12:40:47,tgltn,l1zh1,tgltn is famous in china,0,0,0,0,0,0
2020-10-25 12:41:07,tgltn,fessn1,!nvidiasettings,0,0,0,0,0,0
2020-10-25 12:41:14,tgltn,fessn1,!nvidia,0,0,0,0,0,0
2020-10-25 12:41:37,tgltn,hasaki8869,no.4 maybe is cheater,0,0,0,0,0,0
2020-10-25 12:41:40,tgltn,s1dd07,how long have you been playing on pc? @tgltn,0,0,0,0,0,0
2020-10-25 12:41:43,tgltn,jean_axel_1997,LUJL,0,0,0,0,0,0
2020-10-25 12:41:47,tgltn,inazumabreekv2,get out rogue,0,0,0,0,0,0
2020-10-25 12:41:50,tgltn,simplymatthias,But imagine if someone was there Kappa,0,0,0,0,0,0
2020-10-25 12:41:50,tgltn,shocknomadic,KEKW,0,0,0,0,0,0
2020-10-25 12:41:51,tgltn,sc0obymy,asia sever is many china player..,0,0,0,0,0,0
2020-10-25 12:41:53,tgltn,alb_40lg,"@LordThurisaz hell yeah man, Tig'O'Clock",0,0,0,0,0,0
2020-10-25 12:41:53,tgltn,matta_frango,Are you using 1888 res yet?,0,0,0,0,0,0
2020-10-25 12:42:00,tgltn,hasaki8869,KEKW,0,0,0,0,0,0
2020-10-25 12:42:15,tgltn,gottagobrb,random squads?,0,0,0,0,0,0
2020-10-25 12:42:17,tgltn,lordthurisaz,XD I am gonna get that catch-phrased I promise Tig lol,0,0,0,0,0,0
2020-10-25 12:42:21,tgltn,cinnova,"fessn1 all the clips got deleted to prevent dmca strikes, so theres no command at the moment",0,0,0,0,0,0
2020-10-25 12:42:32,tgltn,simonwertzttvv,Korean lobby?s is content,0,0,0,0,0,0
2020-10-25 12:42:35,tgltn,podolski1098,people dying so soon,0,0,0,0,0,0
2020-10-25 12:42:40,tgltn,andy_0903,not really..most of the cheaters go sleep already and only the real players still playing pubg at midnight,0,0,0,0,0,0
2020-10-25 12:43:01,tgltn,vectorhunter007,too many bots in Vikendi,0,0,0,0,0,0
2020-10-25 12:43:01,tgltn,xaer13,noice team work forsenCD,0,0,0,0,0,0
2020-10-25 12:43:06,tgltn,chinguplayer,why 180 ping?,0,0,0,0,0,0
2020-10-25 12:43:08,tgltn,eagleflyfree12,they are Chinese,0,0,0,0,0,0
2020-10-25 12:43:23,tgltn,l1zh1,there are too many people in china,0,0,0,0,0,0
2020-10-25 12:43:27,tgltn,fessn1,@Cinnova and how I find out?,0,0,0,0,0,0
2020-10-25 12:43:28,tgltn,alb_40lg,TGLTN is hwinning,0,0,0,0,0,0
2020-10-25 12:43:36,tgltn,aamirafridi007,Is it random?,0,0,0,0,0,0
2020-10-25 12:43:37,tgltn,keckzn,better vikendi then sancock,0,0,0,0,0,0
2020-10-25 12:43:44,tgltn,hasaki8869,if they think you cheat they kill u XD,0,0,0,0,0,0
2020-10-25 12:43:47,tgltn,piche22,there are too many china in chinese,0,0,0,0,0,0
2020-10-25 12:43:49,tgltn,vectorhunter007,MDR you are right indeed there are too many,0,0,0,0,0,0
2020-10-25 12:44:03,tgltn,flexface,random squads right,0,0,0,0,0,0
2020-10-25 12:44:05,tgltn,murat_et,jea,0,0,0,0,0,0
2020-10-25 12:44:05,tgltn,sc0obymy,ya,0,0,0,0,0,0
2020-10-25 12:44:05,tgltn,showleelm,right,0,0,0,0,0,0
2020-10-25 12:44:06,tgltn,vectorhunter007,they said go for the create,0,0,0,0,0,0
2020-10-25 12:44:07,tgltn,l1zh1,air drop,0,0,0,0,0,0
2020-10-25 12:44:08,tgltn,sc0obymy,HE WAN TAKE,0,0,0,0,0,0
2020-10-25 12:44:14,tgltn,matta_frango,Miramar >> all,0,0,0,0,0,0
2020-10-25 12:44:16,tgltn,eagleflyfree12,he say dont drive,0,0,0,0,0,0
2020-10-25 12:44:22,tgltn,mfyntz,china number one KEKW,0,0,0,0,0,0
2020-10-25 12:44:26,tgltn,hasaki8869,they go super drop,0,0,0,0,0,0
2020-10-25 12:44:33,tgltn,cinnova,fessn1 try again another day hopefully there will be an updated command,0,0,0,0,0,0
2020-10-25 12:44:35,tgltn,magikallin_,Talk To Them TIG,0,0,0,0,0,0
2020-10-25 12:44:39,tgltn,s2mari,i like sancock @keckzn its just way too dark for me BibleThump,0,0,0,0,0,0
2020-10-25 12:44:47,tgltn,ownage4222,He say a car at left,0,0,0,0,0,0
2020-10-25 12:44:54,tgltn,ownage4222,Stop,0,0,0,0,0,0
2020-10-25 12:44:56,tgltn,inazumabreekv2,zhonhfang snake,0,0,0,0,0,0
2020-10-25 12:45:17,tgltn,lamanl,SsssssssssssSss,0,0,0,0,0,0
2020-10-25 12:45:17,tgltn,nightbot,"Domestic shipping now available @ https://store.susquehannaesports.com/ - USE CODE ""TGLTN""",0,0,0,0,0,0
2020-10-25 12:45:20,tgltn,hasaki8869,solo snake KEKW,0,0,0,0,0,0
2020-10-25 12:45:23,tgltn,toxicluk3,"tgltn think hes pro, but didnt even see that guy even though they call it.. omg.. Kappa LUL",0,0,0,0,0,0
2020-10-25 12:45:24,tgltn,keckzn,muramar best map!,0,0,0,0,0,0
2020-10-25 12:45:34,tgltn,piche22,nihow,0,0,0,0,0,0
2020-10-25 12:45:38,tgltn,samthereal92,u in SEA server? omg,0,0,0,0,0,0
2020-10-25 12:45:41,tgltn,popsiclesl0l,Tig what did you play when you played wow?,0,0,0,0,0,0
2020-10-25 12:45:44,tgltn,piche22,nee how,0,0,0,0,0,0
2020-10-25 12:45:49,tgltn,simplymatthias,@TGLTN trying angled?,0,0,0,0,0,0
2020-10-25 12:45:50,tgltn,mfyntz,its really hard with your ping,0,0,0,0,0,0
2020-10-25 12:45:58,tgltn,coachc0n,@samthereal92 it's not SEA,0,0,0,0,0,0
2020-10-25 12:46:10,tgltn,666masterlt,hay thats vikendi today i play a vikendi game without wepons to top3.,0,0,0,0,0,0
2020-10-25 12:46:11,tgltn,nightbot,twitter.com/tgltnPUBG,0,0,0,0,0,0
2020-10-25 12:46:12,tgltn,nikola_16_,hei,0,0,0,0,0,0
2020-10-25 12:46:15,tgltn,eagleflyfree12,he say help no.4,0,0,0,0,0,0
2020-10-25 12:46:16,tgltn,piche22,knee how @TGLTN,0,0,0,0,0,0
2020-10-25 12:46:17,tgltn,coachc0n,Says the server on the bottom right,0,0,0,0,0,0
2020-10-25 12:46:20,tgltn,simplymatthias,ahhh gotcha,0,0,0,0,0,0
2020-10-25 12:46:22,tgltn,nikola_16_,!pc,0,0,0,0,0,0
2020-10-25 12:46:22,tgltn,nightbot,"OMEN by HP Gaming Desktop Computer, Intel Core i7-9700K Processor, NVIDIA GeForce RTX 2080 Ti 11 GB, HyperX 2 x 16 GB RAM, 2 TB hard drive, 512 GB SSD, Windows 10 Home (880-191, Black)",0,0,0,0,0,0
2020-10-25 12:46:30,tgltn,iampengong,!server,0,0,0,0,0,0
2020-10-25 12:46:43,tgltn,veljo90,!dpi,0,0,0,0,0,0
2020-10-25 12:46:43,tgltn,nightbot,400,0,0,0,0,0,0
2020-10-25 12:47:01,tgltn,veljo90,!sens,0,0,0,0,0,0
2020-10-25 12:47:01,tgltn,nightbot,"My sens is irrelevant to you, do what's comfortable for you. Copying other people's sens won't make you good at the game, we have different length arms and grips and different resistance mousepads / mouse feet - some mouse sensors are even different.",0,0,0,0,0,0
2020-10-25 12:47:28,tgltn,coachc0n,tglKEKW,0,0,0,0,0,0
2020-10-25 12:47:31,tgltn,gottagobrb,raining bullets lets go inside,0,0,0,0,0,0
2020-10-25 12:47:34,tgltn,sc0obymy,so hard give me use,0,0,0,0,0,0
